web-scraper-order,web-scraper-start-url,Product_Name,Product_Price,Product_Sold
"1713627386-1931","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan U-QSU5 SM8450 SM8550 SM8475 Original Amaoe Bga Stencil","Rp53.500","94 Terjual"
"1713627386-1932","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Infinix Zero 5G X6815 Flexibel Charging Board Ui","Rp33.500","36 Terjual"
"1713627386-1933","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan MQ6 MT6879V SM54450 MT8781V SM8650 SM6450 BGA Amaoe MT6985W Stencil","Rp53.300","39 Terjual"
"1713627386-1934","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display 63QS Samsung A04E 63OS Light 630S","Rp34.400","73 Terjual"
"1713627386-1935","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power MT6357Mrv Original New Tested MT6357 Mrv 6357Mrv","Rp58.600","279 Terjual"
"1713627386-1936","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Ram K3Lk3k3","Rp244.500","12 Terjual"
"1713627386-1937","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas X6811 Infinix Zero X Pro Flexibel Ui Board Charging","Rp46.600","48 Terjual"
"1713627386-1938","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi Note 12 Pro 4G Lensa Camera Lens Belakang Xiaomi","Rp18.600","13 Terjual"
"1713627386-1939","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel On Off Zero X Neo X6810 Fleksibel Switch Power Volume Infinix","Rp13.300","18 Terjual"
"1713627386-1940","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Cas Aja Samsung Note 9 Connector Charging Usb Port Ces Only","Rp11.600","29 Terjual"
"1713627386-1941","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Pembesar Led Ada Gantungan Lipat","Rp25.500","404 Terjual"
"1713627386-1942","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung A23 5G A236B Original Flexibel Charging Board Connector","Rp155.600","25 Terjual"
"1713627386-1943","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Infinix Smart 7 X6515 Flexibel Ui Board Fleksibel Charging","Rp28.600","29 Terjual"
"1713627386-1944","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Mata Solder Goot Cs 30 31 Biasa","Rp6.500","106 Terjual"
"1713627386-1945","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio SSB0 Samsung A04 A045 SSBO","Rp26.300","26 Terjual"
"1713627386-1946","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Samsung S20 FE On Off Volume Outside Button Keypad Power","Rp22.600","22 Terjual"
"1713627386-1947","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power PM6125 Redmi Note 8 Original New Tested Pm6125-001","Rp56.500","266 Terjual"
"1713627386-1948","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan MT8781V MT6789V Amaoe Original BGA Stencil","Rp56.600","7 Terjual"
"1713627386-1949","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas A24 4G A245F Samsung Flexibel Charging Board Fleksibel","Rp63.600","8 Terjual"
"1713627386-1950","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glue Remover Sunshine Ss-8333 Cairan Pembersih Lem","Rp23.600","18 Terjual"
"1713627386-1951","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Buzzer Loudspeaker Redmi 12 Original Buzer Dering Musik Xiaomi","Rp46.200","9 Terjual"
"1713627386-1952","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung A05S A057F Flexibel Charging Board Ui Fleksibel Charger","Rp66.500","15 Terjual"
"1713627386-1953","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Ufs 128 3.1 KLUDG4UHDC B0E1 Original New Tested","Rp268.400","8 Terjual"
"1713627386-1954","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas U2 1610A1 Charging 610A1","Rp25.500","11 Terjual"
"1713627386-1955","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel Board Samsung A245F A24 4G Fleksibel Sub Flexible Main Board","Rp38.600","14 Terjual"
"1713627386-1956","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off CPH1853 Oppo A3S 2019 Flexibel Switch Fleksibel Power","Rp8.300","12 Terjual"
"1713627386-1957","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC CPU MT6833V Samsung A13 Original New Tested MT 6833V-N Mediatek","Rp308.600","20 Terjual"
"1713627386-1958","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex On Off Vivo Y02T Flexibel Switch Power Fleksibel Tombol Volume","Rp12.200","10 Terjual"
"1713627386-1959","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Papan Cas Samsung A72 A725F Original Konektor Charger Board Flex Fleksibel Fast Charging With IC","Rp186.500","6 Terjual"
"1713627386-1960","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung A73 5G A736B Flexibel UI Flexibel Charging","Rp166.500","4 Terjual"
"1713627386-1961","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Realme C53 Lensa Camera Lens Belakang","Rp15.500","13 Terjual"
"1713627386-1962","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Mainboard Redmi Note 8 Soket Connector Flexible Board Di Mesin","Rp18.600","18 Terjual"
"1713627386-1963","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display 6382W Redmi 10 Original New Tested","Rp68.600","48 Terjual"
"1713627386-1964","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Volume Poco M5 Outside Button Switch Volum","Rp18.600","6 Terjual"
"1713627386-1965","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Lampu LM 36923 Poco M3 LM36923 Original New Tested Display Light","Rp33.600","191 Terjual"
"1713627386-1966","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Socket isp Ufi","Rp63.300","241 Terjual"
"1713627386-1967","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Cas Oppo A39 Fleksibel Charging Flexibel Charger","Rp21.200","19 Terjual"
"1713627386-1968","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Socket Konektor Finger Print Redmi 3S 4X Original Soket Connector","Rp13.300","4 Terjual"
"1713627386-1969","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio 1559 Samsung A03S","Rp36.300","9 Terjual"
"1713627386-1970","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Note 30 Pro Lensa Camera Lens Belakang","Rp17.600","8 Terjual"
"1713627386-1971","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S20 FE Original Flexibel Charging Ui Board","Rp155.600","5 Terjual"
"1713627386-1972","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Samsung A20S On Off Volume Outside Button Power Switch","Rp12.200","41 Terjual"
"1713627386-1973","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan Mesin Samsung S21+ S21 Plus G966U Original Amaoe Bga","Rp53.300","4 Terjual"
"1713627386-1974","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio G3MJ Redmi Note 10 Pro 4G Original New Tested","Rp43.300","3 Terjual"
"1713627386-1975","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Lcd Vivo V23E Original Soket Connector Layar On Board","Rp22.400","3 Terjual"
"1713627386-1976","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung A34 5G A346B Flexibel Charging Connector Board Konektor","Rp122.500","5 Terjual"
"1713627386-1977","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan LCD3 Ip 6S 7 8 X Xr Xs Max 12 13 14 Amaoe LCD","Rp54.400","12 Terjual"
"1713627386-1978","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan SM4250 SM6375 U-QSD7 SM7250 BGA Stencil Amaoe Original","Rp53.500","3 Terjual"
"1713627386-1979","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor LCD Zero X Neo X6810 Infinix Original Soket Connector FPC","Rp21.200","5 Terjual"
"1713627386-1980","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Baterai Vivo Y17s Original Battery Connector On Board","Rp16.600","3 Terjual"
"1713627386-1981","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor LCD Samsung 34 Pin A30 A50 A50S Original Socket Connector","Rp21.200","17 Terjual"
"1713627386-1982","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Volume Redmi Note 10 10S Switch Volume Xiaomi","Rp15.500","3 Terjual"
"1713627386-1983","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Infinix Hot 12 Play X6816 Flexibel Ui Board Charging","Rp28.600","3 Terjual"
"1713627386-1984","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Charging SGM41516D Original New Tested SGM 41516D Cas","Rp35.500","2 Terjual"
"1713627386-1985","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC CPU SM6225 000 AB Original New Tested SM 6225","Rp255.400","5 Terjual"
"1713627386-1986","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Oppo A78 Flexibel Charging Fleksibel Ui Board Charger","Rp33.600","8 Terjual"
"1713627386-1987","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Vivo Y22 Lensa Camera Lens Belakang","Rp18.500","2 Terjual"
"1713627386-1988","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Speaker Earpiece Samsung S10 S20 Original","Rp8.400","10 Terjual"
"1713627386-1989","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible LCD Samsung S21 Ultra Original Fleksibel Bonding Flexibel","Rp67.600","2 Terjual"
"1713627386-1990","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC CPU MT6785V-CD Original New Tested MT 6785V MT6785V CD","Rp236.600","6 Terjual"
"1713627386-1991","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas HL7593W1 Samsung M12 Original New Tested Charging HL 7593W1 Ces","Rp26.400","3 Terjual"
"1713627386-1992","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Cetakan Layar Iph 11 Pro DM11 Original Amaoe BGA Plat Stencil","Rp54.400","2 Terjual"
"1713627386-1993","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC PA QM8443-22 Samsung A03 Core Original New Tested QM 8443","Rp34.300","9 Terjual"
"1713627386-1994","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display LUM Samsung A04 Original New Tested Light Lampu","Rp36.300","24 Terjual"
"1713627386-1995","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Volume Redmi Note 11 Outside Button Switch Volum Xiaomi","Rp18.600","5 Terjual"
"1713627386-1996","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC RF RTM7916-51 Original New Tested RTM 7916-51 PA","Rp34.300","4 Terjual"
"1713627386-1997","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex On Off Realme C53 Flexibel Switch Power Fleksibel Volume","Rp11.600","10 Terjual"
"1713627386-1998","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan Mesin N9860 Samsung Note 20 Ultra Original Bga Stencil","Rp53.300","10 Terjual"
"1713627386-1999","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC lampu D6 12 Pin Original New Tested Display Light","Rp22.600","362 Terjual"
"1713627386-2000","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Samsung J2 Prime G530 Outside Button On Off Power Volume","Rp11.200","1 Terjual"
"1713627386-2001","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S21 Ultra Original Flexibel Charging Ui Board","Rp176.500","1 Terjual"
"1713627386-2002","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S20 Ultra Original Flexibel Charging Ui Board","Rp165.500","2 Terjual"
"1713627386-2003","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S21 FE Original Flexibel Charging Ui Board","Rp138.600","2 Terjual"
"1713627386-2004","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S20 Plus Original Flexibel Charging Ui Board","Rp122.500","2 Terjual"
"1713627386-2005","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Samsung S20 Original Flexibel Charging Ui Board","Rp116.500","1 Terjual"
"1713627386-2006","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Buzzer Loudspeaker Redmi Note 12 Pro 5G Original Buzer Dering Xiaomi","Rp46.300","1 Terjual"
"1713627386-2007","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel On Off Vivo Y36 Fleksibel Switch Power Flexible Tombol Volume","Rp12.200","2 Terjual"
"1713627386-2008","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan Mesin Samsung S20 G988B Amaoe Original BGA Stencil","Rp52.200","7 Terjual"
"1713627386-2009","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Baterai Infinix Zero X Neo Original Battery Connector On Board","Rp21.200","20 Terjual"
"1713627386-2010","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display RL 24 Pin","Rp35.500","1 Terjual"
"1713627386-2011","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Charger SC8571 Huawei Nova 9 Original New Tested Cas Charging","Rp46.400","1 Terjual"
"1713627386-2012","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Ram K3LK7K7 Original New Tested","Rp433.500","8 Terjual"
"1713627386-2013","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Speaker Earpiece Samsung S8 Plus Note 8 Original Speker Telpon","Rp8.500","2 Terjual"
"1713627386-2014","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Cetakan Layar Iph 12 Pro DM12 Original Amaoe BGA Plat Stencil","Rp52.200","1 Terjual"
"1713627386-2015","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Samsung S22 Ultra On Off Volume Switch Keypad Power Button","Rp24.400","3 Terjual"
"1713627386-2016","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Coil Backlight Ip 6G 6S L1503 Original New Tested","Rp14.400","6 Terjual"
"1713627386-2017","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible LCD Samsung Note 9 Original Fleksibel Bonding Flexibel","Rp46.600","1 Terjual"
"1713627386-2018","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Samsung A05S Lensa Camera Lens Belakang","Rp17.600","1 Terjual"
"1713627386-2019","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel LCD Samsung A50 Small Fleksibel A505F","Rp23.300","2 Terjual"
"1713627386-2020","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex On Off Samsung A04 A045F Flexibel Switch Power Tombol Volume","Rp12.200","1 Terjual"
"1713627386-2021","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas ET9650M1 Infinix Hot 20S Charging ET 9650M1","Rp33.500","4 Terjual"
"1713627386-2022","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel On Off Volume Samsung S20 FE Flexible Switch Power Fleksibel","Rp17.400","2 Terjual"
"1713627386-2023","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio Speaker K317 Infinix Hot 10 Play Original New Tested","Rp26.600","14 Terjual"
"1713627386-2024","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexibel On Off Samsung S21 Plus Flexible Switch Power Fleksibel","Rp14.400","3 Terjual"
"1713627386-2025","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Samsung A72 A725F On Off Volume Switch Keypad Power Button","Rp18.300","24 Terjual"
"1713627386-2026","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC CPU SM6150 101-AA Original New Tested SM 6150 101","Rp265.500","8 Terjual"
"1713627386-2027","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas SC98601DQDLR Redmi 12C Original New Tested Southchip SC98601D Charging","Rp35.500","12 Terjual"
